,word,width,height,left_distance,bottom_distance,right_distance,top_distance,fontname,fontsize,label
1080,customer,34.08523965,7.649999531,311.9515098,140.9999941,346.0367494,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1081,service,25.33765095,7.649999531,347.8435219,140.9999941,373.1811728,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1082,in,7.379345644,7.649999531,374.9873043,140.9999941,382.3666499,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1083,dynamic,31.58366119,7.649999531,384.1714622,140.9999941,415.7551234,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1084,retail,18.76830894,7.649999531,417.5613152,140.9999941,436.3296242,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1085,and,13.49522526,7.649999531,438.1376769,140.9999941,451.6329022,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1086,fast,13.42461385,7.649999531,453.4382439,140.9999941,466.8628578,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1087,food,16.44111743,7.649999531,468.6701463,140.9999941,485.1112638,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1088,environments.,52.51625537,7.649999531,486.9166055,140.9999941,539.4328609,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1089,I,2.719574942,7.649999531,541.2415239,140.9999941,543.9610989,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1090,have,17.05103014,7.649999531,545.7686233,140.9999941,562.8196535,133.3499946,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1091,consistently,43.64076795,7.649999531,39.67968585,155.2499935,83.32045379,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1092,enhanced,35.14133488,7.649999531,85.1259692,155.2499935,120.2673041,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1093,customer,34.08525105,7.649999531,122.0726573,155.2499935,156.1579083,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1094,satisfaction,42.09912795,7.649999531,157.9646807,155.2499935,200.0638087,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1095,and,13.49519091,7.649999531,201.8686096,155.2499935,215.3638005,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1096,team,18.21684419,7.649999531,217.1691537,155.2499935,235.3859978,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1097,performance,46.61695456,7.649999531,237.1877189,155.2499935,283.8046734,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1098,and,13.49520238,7.649999531,285.610805,155.2499935,299.1060074,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1099,have,17.05103014,7.649999531,300.9113491,155.2499935,317.9623792,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1100,been,17.69866594,7.649999531,319.7685107,155.2499935,337.4671766,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1101,recognised,39.66493239,7.649999531,339.2719889,155.2499935,378.9369213,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1102,for,10.41059611,7.649999531,380.742263,155.2499935,391.1528591,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1103,exceptional,41.53003444,7.649999531,392.9596087,155.2499935,434.4896431,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1104,"communication,",59.28598474,7.649999531,436.2977416,155.2499935,495.5837264,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1105,"problem-solving,",61.79855776,7.649999531,497.3923437,155.2499935,559.1909014,147.599994,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1106,and,13.49519091,7.649999531,39.67968585,169.4999929,53.17487675,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1107,operational,41.47701379,7.649999531,54.98022993,169.4999929,96.45724373,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1108,skills.,20.74671382,7.649999531,98.26531938,169.4999929,119.0120332,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1109,I,2.719574942,7.649999531,120.8206506,169.4999929,123.5402255,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1110,am,11.51606555,7.649999531,125.3477844,169.4999929,136.8638499,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1111,seeking,28.20755719,7.649999531,138.6655595,169.4999929,166.8731167,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1112,opportunities,49.48228226,7.649999531,168.6784673,169.4999929,218.1607495,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1113,to,7.175979091,7.649999531,219.9672109,169.4999929,227.14319,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1114,apply,19.62264145,7.649999531,228.9487054,169.4999929,248.5713468,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1115,strong,23.48120469,7.649999531,250.3768737,169.4999929,273.8580784,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1116,customer-focused,65.15621108,7.649999531,275.6634403,169.4999929,340.8196514,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1117,expertise,33.52143498,7.649999531,342.625016,169.4999929,376.146451,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1118,and,13.49520238,7.649999531,377.9525825,169.4999929,391.4477849,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1119,academic,34.05945308,7.649999531,393.2531266,169.4999929,427.3125797,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1120,knowledge,39.67920308,7.649999531,429.1187715,169.4999929,468.7979746,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1121,in,7.379345644,7.649999531,470.6041061,169.4999929,477.9834517,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1122,pursuit,25.96623933,7.649999531,479.7882183,169.4999929,505.7544576,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1123,of,7.12063416,7.649999531,507.5617919,169.4999929,514.6824261,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1124,my,11.68772053,7.649999531,516.4898769,169.4999929,528.1775974,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1125,Bachelor,31.78948614,7.649999531,529.9831014,169.4999929,561.7725876,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1126,of,7.12063416,7.649999531,563.5793829,169.4999929,570.7000171,161.8499934,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1127,"Business,",33.64810724,7.649999531,39.67968585,183.7499923,73.32779308,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1128,majoring,33.16957784,7.649999531,75.13641047,183.7499923,108.3059883,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1129,in,7.379357119,7.649999531,110.1113389,183.7499923,117.490696,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1130,Human,27.0730132,7.649999531,119.2954969,183.7499923,146.3685101,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1131,Resources,36.25538466,7.649999531,148.1733109,183.7499923,184.4286956,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1132,and,13.49519091,7.649999531,186.2351569,183.7499923,199.7303478,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1133,"Marketing,",39.67615646,7.649999531,201.535701,183.7499923,241.2118575,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1134,in,7.379368519,7.649999531,243.0204748,183.7499923,250.3998433,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1135,a,3.985649915,7.649999531,252.2046327,183.7499923,256.1902826,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1136,challenging,42.56024442,7.649999531,257.9963042,183.7499923,300.5565486,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1137,business,31.33896874,7.649999531,302.3619106,183.7499923,333.7008793,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1138,environment.,48.8257189,7.649999531,335.5073406,183.7499923,384.3330595,176.0999928,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1139,EDUCATION,63.07419524,10.34999972,39.67968585,227.2499905,102.7538811,216.8999908,CAAAAA+MerriweatherLight18pt-Regular,10.34999972,2
1140,Bachelor,39.29876568,8.999999625,39.67968585,243.7499898,78.97845153,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1141,Of,10.17757652,8.999999625,81.1114965,243.7499898,91.28907302,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1142,Business,39.89282462,8.999999625,93.42211156,243.7499898,133.3149362,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1143,(Majoring,44.72157496,8.999999625,135.4479848,243.7499898,180.1695598,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1144,in,9.151475113,8.999999625,182.3026123,243.7499898,191.4540874,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1145,Human,33.04234319,8.999999625,193.5871501,243.7499898,226.6294933,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1146,Resources,45.19064943,8.999999625,228.762556,243.7499898,273.9532054,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1147,and,16.69271533,8.999999625,276.0862311,243.7499898,292.7789464,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1148,Marketing),50.65655775,8.999999625,294.9119902,243.7499898,345.5685479,234.7499902,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1149,RMIT,21.19496885,7.649999531,39.67968585,256.4999893,60.8746547,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1150,•,3.255074931,7.649999531,65.68359101,256.4999893,68.93866594,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1151,CITY,18.28767684,7.649999531,71.94140325,256.4999893,90.22908009,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1152,CAMPUS,33.12899099,7.649999531,92.03396609,256.4999893,125.1629571,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1153,•,3.255074931,7.649999531,128.1679672,256.4999893,131.4230421,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1154,Expected,33.98142678,7.649999531,134.4257794,256.4999893,168.4072062,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1155,2025,17.80126217,7.649999531,170.2124716,256.4999893,188.0137338,248.8499898,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1156,Year,19.16709837,8.999999625,39.67968585,278.9999884,58.84678422,269.9999888,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1157,12,9.38985447,8.999999625,60.97982918,278.9999884,70.36968365,269.9999888,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1158,Graduate,40.09060577,8.999999625,72.502736,278.9999884,112.5933418,269.9999888,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1159,Northcote,36.78492185,7.649999531,39.67968585,290.9999879,76.4646077,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1160,High,18.05975493,7.649999531,78.27062666,290.9999879,96.33038159,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1161,School,24.87174809,7.649999531,98.13508586,290.9999879,123.0068339,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1162,•,3.255074931,7.649999531,126.0117172,290.9999879,129.2667922,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1163,Northcote,36.78492185,7.649999531,132.2695295,290.9999879,169.0544513,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1164,•,3.255074931,7.649999531,172.0546803,290.9999879,175.3097553,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1165,Graduated,37.85573229,7.649999531,178.3124926,290.9999879,216.1682249,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1166,in,7.536526514,7.649999531,217.9734903,290.9999879,225.5100168,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1167,2021,16.81907944,7.649999531,227.3147184,290.9999879,244.1337978,283.3499883,EAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1168,EXPERIENCE,68.05153306,10.34999972,39.67968585,334.4999861,107.7312189,324.1499863,CAAAAA+MerriweatherLight18pt-Regular,10.34999972,3
1169,Front,24.44226363,8.999999625,39.67968585,351.7499853,64.12194947,342.7499857,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1170,of,8.924173873,8.999999625,66.25499446,351.7499853,75.17916834,342.7499857,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1171,House,27.87996623,8.999999625,77.31220688,351.7499853,105.1921731,342.7499857,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1172,Team,25.04486309,8.999999625,107.325229,351.7499853,132.3700921,342.7499857,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1173,Member,37.64793257,8.999999625,134.503172,351.7499853,172.1511046,342.7499857,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1174,Spanians,34.81340121,7.649999531,39.67968585,363.7499848,74.49308705,356.0999853,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1175,Kebabs,27.23625705,7.649999531,76.2991415,363.7499848,103.5353985,356.0999853,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1176,May,16.43310931,7.649999531,463.9687307,362.2499849,480.40184,354.5999854,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1177,2025,17.99015837,7.649999531,482.2071905,362.2499849,500.1973489,354.5999854,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1178,-,4.406399906,7.649999531,502.0027792,362.2499849,506.4091791,354.5999854,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1179,"Present,",30.9904384,8.3999995,508.2146892,362.2499849,539.2051276,353.8499854,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1180,Preston,29.22304801,7.649999531,543.0937274,362.2499849,572.3167754,354.5999854,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1181,•Supported,42.83266818,7.649999531,38.92968588,377.9999843,81.76235406,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1182,the,11.79427834,7.649999531,83.56770724,377.9999843,95.36198558,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1183,successful,36.72372204,7.649999531,97.16811713,377.9999843,133.8918392,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1184,grand,21.40717788,7.649999531,135.6999148,377.9999843,157.1070927,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1185,opening,29.95738159,7.649999531,158.9124459,377.9999843,188.8698275,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1186,by,8.845603371,7.649999531,190.675178,377.9999843,199.5207814,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1187,providing,34.98419863,7.649999531,201.3262968,377.9999843,236.3104954,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1188,timely,23.32091409,7.649999531,238.1158345,377.9999843,261.4367486,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1189,and,13.49517951,7.649999531,263.2422526,377.9999843,276.7374321,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1190,courteous,35.72065951,7.649999531,278.5427966,377.9999843,314.2634562,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1191,customer,34.08526252,7.649999531,316.0699175,377.9999843,350.15518,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1192,service,25.33762807,7.649999531,351.9619524,377.9999843,377.2995805,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1193,in,7.379368519,7.649999531,379.1057121,377.9999843,386.4850806,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1194,a,3.985649915,7.649999531,388.28987,377.9999843,392.2755199,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1195,"high-volume,",48.75183573,7.649999531,394.0815415,377.9999843,442.8333772,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1196,high-pressure,50.80958894,7.649999531,444.6419945,377.9999843,495.4515835,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1197,setting.,27.01209064,7.649999531,497.2577149,377.9999843,524.2698056,370.3499847,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1198,•Prepared,37.4991496,7.649999531,38.92968588,392.2499837,76.42883548,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1199,and,13.49519091,7.649999531,78.23418867,392.2499837,91.72937957,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1200,assembled,37.91119404,7.649999531,93.53473275,392.2499837,131.4459268,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1201,food,16.44109463,7.649999531,133.25128,392.2499837,149.6923746,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1202,orders,22.82681935,7.649999531,151.4977278,392.2499837,174.3245471,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1203,according,35.28583062,7.649999531,176.1310085,392.2499837,211.4168391,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1204,to,7.175979091,7.649999531,213.2221896,392.2499837,220.3981687,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1205,"hygiene,",30.57995779,7.649999531,222.2036841,392.2499837,252.7836419,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1206,"quality,",26.19365512,7.649999531,254.5922592,392.2499837,280.7859144,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1207,and,13.49517951,7.649999531,282.5945317,392.2499837,296.0897112,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1208,presentation,45.67436505,7.649999531,297.8950529,392.2499837,343.5694179,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1209,criteria.,27.73778341,7.649999531,345.3742073,392.2499837,373.1119907,384.5999841,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1210,•Carried,32.00218616,7.649999531,38.92968588,406.4999831,70.93187204,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1211,out,11.94584274,7.649999531,72.73722522,406.4999831,84.68306796,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1212,front-of-house,53.17661599,7.649999531,86.49037942,406.4999831,139.6669954,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1213,"duties,",23.95593459,7.649999531,141.473127,406.4999831,165.4290615,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1214,including,34.36543966,7.649999531,167.2376789,406.4999831,201.6031186,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1215,taking,23.59241836,7.649999531,203.4084691,406.4999831,227.0008875,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1216,orders,22.82681935,7.649999531,228.8062381,406.4999831,251.6330574,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1217,and,13.49517951,7.649999531,253.4395187,406.4999831,266.9346982,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1218,cash/EFTPOS,48.62700519,7.649999531,268.7400628,406.4999831,317.367068,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1219,transactions,45.21099276,7.649999531,319.1724567,406.4999831,364.3834494,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1220,and,13.49517951,7.649999531,366.1899108,406.4999831,379.6850903,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1221,hygiene,28.87490513,7.649999531,381.4904549,406.4999831,410.36536,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1222,duties.,23.95592319,7.649999531,412.1714915,406.4999831,436.1274146,398.8499835,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1223,•Worked,33.04396484,7.649999531,38.92968588,420.7499825,71.97365072,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1224,in,7.379357119,7.649999531,73.7790039,420.7499825,81.15836102,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1225,coordination,46.40030959,7.649999531,82.96316189,420.7499825,129.3634715,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1226,with,16.62075879,7.649999531,131.1682724,420.7499825,147.7890311,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1227,kitchen,27.47782501,7.649999531,149.5937629,420.7499825,177.0715879,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1228,and,13.49519091,7.649999531,178.8763887,420.7499825,192.3715797,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1229,service,25.33763955,7.649999531,194.1769328,420.7499825,219.5145724,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1230,staff,16.30512395,7.649999531,221.3207039,420.7499825,237.6258279,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1231,to,7.175979091,7.649999531,239.4333016,420.7499825,246.6092807,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1232,ensure,24.16811067,7.649999531,248.4147846,420.7499825,272.5828953,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1233,smooth,27.96356991,7.649999531,274.3890267,420.7499825,302.3525967,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1234,day-to-day,40.33099933,7.649999531,304.1573284,420.7499825,344.4883277,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1235,functioning,42.81244931,7.649999531,346.2938545,420.7499825,389.1063038,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1236,and,13.49517951,7.649999531,390.9116658,420.7499825,404.4068453,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1237,optimal,28.33106032,7.649999531,406.212187,420.7499825,434.5432473,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1238,customer,34.08526245,7.649999531,436.3513458,420.7499825,470.4366083,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1239,dining,23.74512833,7.649999531,472.2433578,420.7499825,495.9884862,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1240,experience.,41.18216457,7.649999531,497.7938481,420.7499825,538.9760127,413.0999829,BAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1241,Customer,43.08056852,8.999999625,39.67968585,443.2499815,82.76025437,434.2499819,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1242,Service,32.59239131,8.999999625,84.89329934,443.2499815,117.4856906,434.2499819,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1243,Team,25.04486309,8.999999625,119.6187465,443.2499815,144.6636096,434.2499819,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1244,Member,37.64793257,8.999999625,146.7966896,443.2499815,184.4446222,434.2499819,DAAAAA+MerriweatherLight18pt-Regular,8.999999625,0
1245,KMART,30.30770742,7.649999531,39.67968585,455.249981,69.98739327,447.5999815,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1246,May,16.43310931,7.649999531,441.6327941,453.7499811,458.0659034,446.0999816,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1247,2024,18.42645091,7.649999531,459.871254,453.7499811,478.2977049,446.0999816,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1248,-,4.406399906,7.649999531,480.102668,453.7499811,484.5090679,446.0999816,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
1249,"Present,",30.98821053,8.3999995,486.314578,453.7499811,517.3027885,445.3499816,FAAAAA+MerriweatherLight18pt-Regular,7.649999531,0
